,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
50,103130.40528134571,35073.566832310506,88744.56011490381,50039.768946753684,23032.688676831738,148170.02087838057,128137.19614632077,403207.08922991797,26059.195288679846,68117.65212043127,170035.8782495176,67352.79441104158,41429.680740894684,70930.03625283284,407849.753106531,48585.66721730475,70830.57518617934,63647.38407180565,403980.91731221235,65378.71899839837,54881.1303211247,57443.71163118832,51970.992806218135,29662.255334691727,58856.1155862583,98156.5349880018,75429.24213345874,41391.38590328153,61068.18644427072,46724.22222000468,52468.61665238396,103054.40487727369,4732.048606185746,3526.0222667040944
51,157756.07516187298,108289.41071667007,262394.1270954436,135138.5574799133,49399.82647847397,475974.56255702954,427132.5153738337,562024.9973883063,30224.182331735894,131089.49894934386,320808.4937238975,105884.4324482825,47560.193128254774,57038.26289213395,561298.5412343006,39621.08336724857,116017.23127180895,139716.45737425855,563460.7934300577,54971.98548503261,116361.32057757876,48662.66090274842,43388.601748802765,28107.601855453824,110547.00735052576,345953.9793873932,111012.85657666773,46316.337133523615,73010.49800887606,86043.64941912616,66845.17476657506,286358.40658571984,6279.814199137448,4442.379066215404
52,143547.92168029735,90410.8851339922,120110.38696417585,63950.879458669515,29818.484776084257,226063.65315464212,207048.31847408533,543119.1215563434,31769.86106986533,60693.422762430324,137451.59268958025,112449.55740998873,25173.186986799366,62731.69370959062,542157.8223954848,29940.21465924051,114560.16391995261,106468.84860082262,544288.4288781849,52615.95374406461,86061.49362562192,38503.87985829869,42329.14702482319,31946.59811348489,54219.22795970794,156671.0286222921,125353.61312875373,46946.614354998506,46006.18488939354,46797.20063690834,68729.71191939426,150473.81476455022,5632.0526217826755,6272.653946709756
53,105002.60149367916,75566.28608341361,76121.24005771537,71385.11638093516,27113.397524720778,185860.697627265,132108.33366930968,428566.8273975863,36598.95259312314,38375.41915968235,153432.63957046563,102273.41692329581,36851.981706398205,81619.79378445106,423295.6784676712,60614.831100774885,98211.33590723928,93175.6897501977,428631.0713027949,49563.633687462025,79109.80506248883,44111.531701752356,68217.54765499334,32246.98306835587,38564.35957618578,107143.7961919879,105161.81354723357,87687.07000050259,46233.45265795722,47650.38438668307,66836.8140116345,84142.53814904144,3749.1677540501555,4834.212237535532
54,82021.7371097615,53033.67638667165,65708.87565640648,44823.121601065155,23167.667338328058,155397.21709534252,150213.66596243647,465729.30520813674,32149.219709113262,53515.05344048567,83305.11741882621,79034.32770402238,37382.43572348278,63814.988320538985,461820.61784881173,45123.01538663091,85717.01289257988,88479.52140815434,464602.706886685,58633.03288487521,57845.16614575046,57542.71711580958,47868.066292124466,38367.19920659976,45503.801167661615,96776.84353491239,87315.25905432896,44390.89280370463,62302.225793615966,45587.70471064025,46833.50223718277,114834.31220578525,6693.016844144215,6247.56636840496
55,79802.6988154669,46195.07250641886,95540.26066642982,60881.998327514426,20798.25016422123,205364.4908892759,169017.87305995706,467951.67509041086,23740.57877663838,57537.346676814195,122986.69020533178,84225.313497919,24917.71649508722,49798.728845854464,469311.7350774882,47939.897690395876,87543.52015589783,89450.70936642907,468785.74088599277,51537.93427280058,65942.8773289814,44208.92409589157,48912.31601211926,20361.42435906305,49703.44248249804,132451.4392011967,103924.19373626681,38205.62273316184,48825.44211574584,47362.0144403245,61026.89908758937,156034.25229565773,6094.826109510715,4822.589104569881
56,181221.53972668792,105916.77633505328,234377.2901007876,136000.68212497173,56712.82647638135,526240.0186791344,433112.7812440538,565215.3669176757,33909.09236671301,102396.96260253752,296467.6495853792,115327.41900541118,29252.16142416595,67124.51411428246,567069.5554261203,66676.0049400977,153004.97676328543,154154.52896828292,565194.648993868,39130.70866419524,140531.65101891247,49505.6863903222,43285.80900098593,37884.29891633219,102080.94410373556,378161.7758046141,122957.7272060474,50986.45968336638,106898.27252645092,74490.09138845617,87308.91015775366,271879.62190107355,6507.673824859411,3957.1503786421563
57,97626.85946022837,44025.374371443584,39229.697320344785,19973.447846223862,18923.88491093866,93991.6713931565,87891.65696776738,485152.0557617218,24012.824709737564,31151.47297446212,74597.13495813354,61731.632911494715,21964.245840338728,53447.30362565969,483132.9050859923,26028.02869082131,63993.12484726872,64212.48365768887,484256.700634596,42967.44733514406,48237.94550144935,41248.14566558638,41762.252381601174,21181.18907352701,36444.26785196256,45499.80128893574,60759.09866087868,45820.80782628161,39137.95319444197,31027.77459409296,41293.03927112088,93177.21579107118,6363.8284898781685,3824.0174279054127
58,108963.95125929364,70015.79826618003,149557.14840260643,78213.61329291691,40296.759971217034,268919.4015696752,227993.8629974473,593346.9552866621,31007.403203903916,76543.87275370379,217038.11288045722,102282.10044171997,20799.091464894773,55734.580613912425,590601.7219158813,81760.11490619706,113129.85965248987,106711.49312285204,592669.8305915365,42025.067365518786,85072.38906529457,54196.08203258068,49965.3178979746,18034.52214519483,74756.85397305856,204097.40607860062,107487.18029268783,42988.92986727272,32481.156928271048,60518.23179015909,66642.16599169034,171549.1137047875,6287.068051568577,3584.0499674685143
59,90193.18209613605,53373.23968797127,66916.57773189624,46933.5588116063,21849.982308059694,171298.26304427383,144069.70333778884,568719.2230305267,17544.64438591295,47659.500303866254,98774.27836952588,82038.10157581091,31142.010075384806,61352.884681809905,567427.8894229424,32122.691671588702,73926.30376459751,80321.69039904744,566765.6196448134,48872.873004762565,60772.24531096703,42802.16036194245,29604.103309688417,24347.537546156997,48390.09973324355,107736.4802107474,81393.8815680879,49246.15058429222,48910.48181722453,43801.13450317144,45332.01526023754,124247.94740481077,4383.133607494763,3588.176522845611
60,2321616.4435658897,1453295.2461874704,2781741.600976853,2237874.3873141576,779410.3804180361,7470925.244684577,6027473.318192582,7454254.015882914,475776.22850712575,1404574.0148144003,4881287.704526662,1174903.1196693268,416975.73712889885,760095.6596326354,7445738.9887682125,257870.75107172568,1643032.797690829,1659819.704791939,7451503.2293482395,686629.2313612453,1790560.6912839445,1315973.7696433938,1550978.8151244326,653812.0919162257,1585636.0344983812,5605118.7701328285,1419621.3944948928,858939.3096783761,722735.1445400919,1073727.3238843065,1407887.9162442507,2431665.4353318457,4796.606135939883,3704.45857531714
